event_id,date,category,actor,text,EURUSD_ret_1d,EURUSD_dir_1d,EURUSD_ret_3d,EURUSD_dir_3d,EURUSD_ret_7d,EURUSD_dir_7d,GBPUSD_ret_1d,GBPUSD_dir_1d,GBPUSD_ret_3d,GBPUSD_dir_3d,GBPUSD_ret_7d,GBPUSD_dir_7d,USDJPY_ret_1d,USDJPY_dir_1d,USDJPY_ret_3d,USDJPY_dir_3d,USDJPY_ret_7d,USDJPY_dir_7d,VIX_chg_3d,VIX_dir_3d
EVT_066,2023-07-26,Monetary Policy,Federal Reserve / Jerome Powell,"The Fed raises rates to a 22-year high; Chair Powell keeps options open, saying future decisions depend on incoming data.",0.002522653382695378,UP,-0.006509634775861423,DOWN,-0.003860277304218633,DOWN,0.0025822307003454605,UP,-0.0077960736402659095,DOWN,-0.007642528813539853,DOWN,-0.0038821862794259938,DOWN,-0.014647613342599772,DOWN,0.014492187762589922,UP,0.01055819355116271,UP
EVT_067,2023-10-07,Geopolitical,Hamas / Israeli Government,"Hamas launches a large-scale attack on Israel; PM Netanyahu declares war, opening a major new Middle East conflict.",,,0.003052589756480924,UP,-0.0009382555209491954,NEUTRAL,,,0.005131972460794239,UP,-0.00036558734674720284,NEUTRAL,,,-0.0009164837057185309,NEUTRAL,0.008898516677009444,UP,-0.024363157375538062,DOWN
EVT_068,2023-10-27,Geopolitical,Israeli Government,"Israel launches its ground offensive in Gaza, expanding the war amid international calls for restraint.",,,-0.00019015336292734387,NEUTRAL,0.005158128025038183,UP,,,-0.0019279302415927048,DOWN,0.004500854397773351,UP,,,-0.004218584842235261,DOWN,0.0008708064212159905,NEUTRAL,-0.07414415938657903,DOWN
EVT_069,2024-04-13,Geopolitical,Iranian Government,"Iran launches a direct drone and missile attack on Israel, the first attack from Iranian soil, raising fears of regional war.",,,-0.009469774081370933,DOWN,-0.007736273633398715,DOWN,,,-0.008588190045549159,DOWN,-0.00937199445132603,DOWN,,,0.006597284327423175,UP,0.009213775675024882,UP,0.06106630554732087,UP
EVT_070,2024-06-09,Election,French Government / Emmanuel Macron,President Macron dissolves the National Assembly and calls snap elections after a far-right surge in European elections.,-0.01066294302103243,DOWN,-0.014246003979899766,DOWN,-0.014385530910572214,DOWN,-0.005002434296836582,DOWN,-0.004136467678803002,DOWN,-0.002989147989849243,DOWN,0.007269646660601897,UP,0.009002493605188707,UP,0.009148947057386338,UP,-0.014839538882911918,DOWN
EVT_071,2024-07-21,Election,US Government / Joe Biden,"President Biden withdraws from the presidential race and endorses Vice President Harris, upending the US election campaign.",-0.00021806902047437983,NEUTRAL,-0.004676803149415503,DOWN,-0.004622532159849773,DOWN,-0.0014366946452392363,DOWN,-0.003878038435644639,DOWN,-0.007355420030531281,DOWN,0.0017293544843670961,UP,-0.008832969110099788,DOWN,-0.02221755208776383,DOWN,0.08801976958183216,UP
EVT_072,2024-09-18,Monetary Policy,Federal Reserve / Jerome Powell,"The Fed begins its easing cycle with an outsized 50 basis point rate cut, declaring greater confidence that inflation is moving to target.",-0.0007449134913267066,NEUTRAL,0.003487634875673546,UP,0.006102938164395512,UP,0.002557828157727889,UP,0.008648818137353275,UP,0.01954593187927315,UP,0.004881964630402027,UP,0.005918460344218705,UP,0.006653156063398334,UP,-0.12114853753186332,DOWN
EVT_073,2024-11-06,Election,US Presidential Election,"Donald Trump wins the US presidential election decisively, promising universal tariffs, tax cuts, and mass deportations.",-0.01858962293453205,DOWN,-0.012820136990610947,DOWN,-0.029488523896397528,DOWN,-0.012366775254517497,DOWN,-0.004710688318795063,DOWN,-0.02361485452363303,DOWN,0.01887194220063138,UP,0.011457178808905287,UP,0.021040347927444237,UP,-0.0852807977485128,DOWN
EVT_074,2024-12-04,Geopolitical,South Korean Government,"South Korea's President Yoon declares martial law in a shock late-night address, before parliament votes to overturn it within hours.",0.0003153593821823031,NEUTRAL,0.007088365354642836,UP,0.0021043678196993798,UP,0.002118813365050758,UP,0.0066889536635508905,UP,0.008310688017826851,UP,0.006128968236142791,UP,0.00373513911673381,UP,0.014330813705051754,UP,-0.05188038597556719,DOWN
EVT_075,2025-01-20,Policy Announce,US Government / Donald Trump,"President Trump is inaugurated for a second term, signing a wave of executive orders on trade, energy and immigration.",0.013846491055079109,UP,0.012836200184064209,UP,0.018337448732535237,UP,0.013089949434753721,UP,0.01169748958083686,UP,0.023415218220992663,UP,-0.006785388880284009,DOWN,0.0008569426487042504,NEUTRAL,-0.0036019680313066457,DOWN,-0.06132930213464225,DOWN
EVT_076,2025-02-23,Election,German Federal Election,"Germany holds federal elections; the CDU/CSU wins as the far-right AfD doubles its vote share, complicating coalition building.",-0.002454161343461908,DOWN,0.002239073690579463,UP,-0.010092525054713008,DOWN,-0.0016192876216685676,DOWN,0.0003180503175635257,NEUTRAL,-0.0056590981604350225,DOWN,-0.0001406405910571407,NEUTRAL,-0.002211172095228849,DOWN,0.004034396302064302,UP,0.047717511561381584,UP
EVT_077,2025-04-02,Policy Announce,US Government / Donald Trump,"President Trump announces sweeping Liberation Day reciprocal tariffs on nearly all trading partners, shocking global markets.",0.010385541263550277,UP,0.022689552463804843,UP,0.016941299049815273,UP,0.009491687806518618,UP,0.012732398102927405,UP,-0.010272535769215657,DOWN,-0.012840617543616413,DOWN,-0.024000029439011944,DOWN,-0.02664318948172031,DOWN,0.7450098350674743,UP
EVT_078,2025-04-09,Policy Announce,US Government / Donald Trump,"President Trump announces a 90-day pause on most reciprocal tariffs hours after they took effect, citing negotiations.",-0.002588063832890867,DOWN,0.024948729853658022,UP,0.02803816543152595,UP,0.002689703230717074,UP,0.015598043803950381,UP,0.03382205699092821,UP,0.010598787250872375,UP,-0.014489654016049805,DOWN,-0.018434859845392976,DOWN,0.11081859469241914,UP
EVT_079,2025-06-13,Geopolitical,Israeli Government,"Israel launches strikes on Iranian nuclear and military sites; Iran retaliates, sharply escalating the regional conflict.",,,-0.003763006263429779,DOWN,-0.007569425563590827,DOWN,,,-0.00520037479367034,DOWN,-0.011139661321501019,DOWN,,,0.006244712236178958,UP,0.014035721708623699,UP,-0.08570225833796592,DOWN
EVT_080,2016-12-14,Monetary Policy,Federal Reserve / Janet Yellen,"The Federal Reserve raises interest rates for the second time since the crisis, citing labour market strength and rising confidence in the economic outlook.",-0.010888585673538545,DOWN,-0.01999430464374855,DOWN,-0.02272034245163114,DOWN,-0.009903883465045395,DOWN,-0.01906489040179827,DOWN,-0.023774904648942417,DOWN,0.017097665475038444,UP,0.025846840405064814,UP,0.022746689532212084,UP,-0.07802299881077238,DOWN
EVT_081,2017-03-15,Monetary Policy,Federal Reserve / Janet Yellen,"The Federal Reserve raises interest rates a third time as the recovery firms, with officials signalling a gradual pace of further increases.",0.01175313951260352,UP,0.01517360772943813,UP,0.018670731890093096,UP,0.010375253008530406,UP,0.015807360997378696,UP,0.026348838041807397,UP,-0.011023444605084833,DOWN,-0.011570357764407645,DOWN,-0.027650951749768986,DOWN,-0.030556753973574848,DOWN
EVT_082,2017-06-14,Monetary Policy,Federal Reserve / Janet Yellen,The Federal Reserve raises rates again and announces details of its plan to begin shrinking its balance sheet later in the year.,0.0006166547146009237,NEUTRAL,-0.005544185148607767,DOWN,-0.0064355314298295,DOWN,0.00030614422342835346,NEUTRAL,0.0006121947512543603,NEUTRAL,-0.009302729064081678,DOWN,-0.005548974481605607,DOWN,0.008117463102964375,UP,0.011554445418308523,UP,-0.024739627417794816,DOWN
EVT_083,2017-12-13,Monetary Policy,Federal Reserve / Janet Yellen,"The Federal Reserve raises rates in Chair Yellen's final meeting, while forecasting three more hikes in 2018 as tax cuts boost the outlook.",0.007910432083082026,UP,0.0027515281356267256,UP,0.008372120906677667,UP,0.006749008593850683,UP,0.008480307766818114,UP,0.005047477517516198,UP,-0.00674248669264282,DOWN,-0.010170835227406118,DOWN,-0.004961837947494698,DOWN,-0.07758994441293418,DOWN
EVT_084,2018-03-21,Monetary Policy,Federal Reserve / Jerome Powell,"In his first meeting as Chair, Jerome Powell's Federal Reserve raises rates and signals a slightly steeper hiking path for the year ahead.",0.007785708051778046,UP,0.005947559280632997,UP,0.012650103201025243,UP,0.01004969489820649,UP,0.007817108395651296,UP,0.012173966507503823,UP,-0.005084813155922604,DOWN,-0.014198315691000711,DOWN,-0.009209315457530147,DOWN,0.3310986819375496,UP
EVT_085,2018-06-13,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve raises rates and revises its projections to show four hikes in total for 2018, up from three.",0.005052684987134998,UP,-0.015585422711245477,DOWN,-0.013686630973956311,DOWN,0.0007625204605664079,NEUTRAL,-0.008707659436657812,DOWN,-0.015011127556994235,DOWN,-0.0019031489485121574,DOWN,0.001745778667029104,UP,-0.003455464582545784,DOWN,-0.07708470216823374,DOWN
EVT_086,2018-09-26,Monetary Policy,Federal Reserve / Jerome Powell,The Federal Reserve raises rates for the third time in 2018 and removes language describing policy as accommodative.,-0.001246155739867916,DOWN,-0.010752420923031239,DOWN,-0.01813805449785213,DOWN,-0.00054029935997145,NEUTRAL,-0.0077068187503401145,DOWN,-0.015134044295869143,DOWN,-0.002348526465964436,DOWN,0.0034286901326732165,UP,0.005367591170531287,UP,-0.0615948723870614,DOWN
EVT_087,2019-09-18,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve cuts rates for a second consecutive meeting amid trade-war uncertainty, while Chair Powell resists commitment to further cuts.",-0.003912760857539547,DOWN,-0.0023671389597710872,DOWN,-0.005235681011874493,DOWN,-0.002572148658874331,DOWN,0.0017895897094444395,UP,-0.0013368023547905906,DOWN,0.0031222781082650007,UP,-0.00042565165711165365,NEUTRAL,-0.008585381158868586,DOWN,0.09367964979773057,UP
EVT_088,2019-10-30,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve cuts rates a third time and signals a pause, saying current policy is likely to remain appropriate absent a material change in outlook.",0.003563011187457375,UP,0.0037972452687320907,UP,-0.0036612189051810056,DOWN,0.0027186202982471814,UP,0.005651552645638439,UP,0.0010814680516030822,UP,-0.0007810154964948444,NEUTRAL,-0.008097045583812464,DOWN,0.0024952142888193638,UP,-0.0024360331033140385,DOWN
EVT_089,2020-03-03,Monetary Policy,Federal Reserve / Jerome Powell,"In an unscheduled emergency move, the Federal Reserve cuts rates by half a point, its first inter-meeting cut since the 2008 crisis, as COVID-19 spreads.",0.0032817291958698153,UP,0.007135353052492062,UP,0.022528866814267367,UP,0.004196371690072871,UP,0.014272908278333584,UP,0.023850307882532867,UP,-0.013455752602243017,DOWN,-0.02085435119479619,DOWN,-0.05081457426598062,DOWN,0.13019882521297446,UP
EVT_090,2021-11-03,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve announces it will begin tapering its pandemic-era bond purchases, a first step toward policy normalisation.",0.0031313349393210293,UP,-0.002082150655488324,DOWN,0.0013904934314455887,UP,0.0056740975081056725,UP,-0.008021160535793702,DOWN,-0.004223437482637228,DOWN,0.0009472505451739497,NEUTRAL,-0.0010974588541342372,DOWN,-0.009256264857506845,DOWN,0.08745272762062908,UP
EVT_091,2021-12-15,Monetary Policy,Federal Reserve / Jerome Powell,The Federal Reserve accelerates the pace of taper amid persistent inflation and pencils in three rate hikes for 2022.,0.0026159220068292816,UP,0.006450873513169443,UP,0.002333768995872614,UP,0.002462512161402664,UP,0.007022151459637561,UP,0.0029534073594767755,UP,0.0034492495098340957,UP,-0.0007035364553470524,NEUTRAL,0.002204360136978,UP,0.11171657187402839,UP
EVT_092,2022-05-04,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve raises rates by half a point, its largest single hike since 2000, and announces the start of balance-sheet reduction.",0.008883347273825875,UP,0.0010639750755723416,UP,0.0004212214385770127,NEUTRAL,0.009374202080577617,UP,-0.010960082238688558,DOWN,-0.015413475322441517,DOWN,-0.006886689823222851,DOWN,0.001643369953591472,UP,0.0018044564448591507,UP,0.1719744926459885,UP
EVT_093,2022-07-27,Monetary Policy,Federal Reserve / Jerome Powell,The Federal Reserve raises rates by 75 basis points for a second consecutive meeting as it races to contain persistently high inflation.,0.007840516682384753,UP,0.006177678732194553,UP,0.002576207326660459,UP,0.010430036819329042,UP,0.011281863136877715,UP,0.00877721813772353,UP,-0.0062912589474989405,DOWN,-0.018963802632252752,DOWN,-0.026567249332636825,DOWN,-0.08576039322867295,DOWN
EVT_094,2022-11-02,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve raises rates by 75 basis points for a fourth straight meeting, while Chair Powell hints at a slower future pace.",-0.0064492786516353135,DOWN,-0.013071547228909897,DOWN,0.020336467916189312,UP,-0.009195204950024204,DOWN,-0.028095565532492876,DOWN,0.005484053652661464,UP,-0.0001554729659424671,NEUTRAL,0.0032264569421246404,UP,-0.01787159324282829,DOWN,-0.051985573782294014,DOWN
EVT_095,2022-12-14,Monetary Policy,Federal Reserve / Jerome Powell,The Federal Reserve downshifts to a 50 basis point hike but projects rates will peak higher than previously expected in 2023.,0.004665415530993445,UP,0.001307942745281598,UP,3.197065251424415e-05,NEUTRAL,0.0050666756066851445,UP,-0.013647059950969705,DOWN,-0.013647059950969705,DOWN,-0.001742079085301994,DOWN,0.01585638718929677,UP,-0.027607978825848704,DOWN,0.06766755621915133,UP
EVT_096,2023-02-01,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve slows further to a 25 basis point hike, with Chair Powell acknowledging that the disinflation process has begun.",0.013889426300071808,UP,0.004059329606196584,UP,-0.0121552513811654,DOWN,0.006569943234751122,UP,-0.007003821699316245,DOWN,-0.02087799161983845,DOWN,-0.01150242744343551,DOWN,-0.01053876303969494,DOWN,0.007137688120804953,UP,0.025415681554776484,UP
EVT_097,2023-03-22,Monetary Policy,Federal Reserve / Jerome Powell,The Federal Reserve raises rates by 25 basis points despite recent banking-sector turmoil following the collapse of Silicon Valley Bank.,0.008884978951823826,UP,0.005629127815489385,UP,0.0060409647448882485,UP,0.004459892916686311,UP,0.004607246593441648,UP,0.008582154327704034,UP,-0.008872062293078693,DOWN,-0.011268572070075868,DOWN,-0.009886424873128418,DOWN,-0.023637484964681772,DOWN
EVT_098,2023-05-03,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve raises rates again and signals a possible pause, removing prior guidance about the need for additional firming.",0.0052549776984911626,UP,0.0010907130123683387,UP,-0.0042083215637226095,DOWN,0.0073758456449726385,UP,0.00852024343711002,UP,0.011797268108573308,UP,-0.014184194126021524,DOWN,-0.016900788595838136,DOWN,-0.008669726453999077,DOWN,-0.06475662468558753,DOWN
EVT_099,2023-09-20,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve holds rates steady but signals a higher-for-longer stance, with officials projecting one more hike in 2023.",-0.0027202094957808733,DOWN,-0.0019209908865360837,DOWN,-0.010593759493952243,DOWN,-0.0052287767641613315,DOWN,-0.008048089122008963,DOWN,-0.0201095090005021,DOWN,0.0039112991639461995,UP,-0.0006635873414335623,NEUTRAL,0.008780722437315048,UP,0.127569157490513,UP
EVT_100,2023-12-13,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve holds rates steady and the dot plot signals three rate cuts in 2024, sparking a rally across risk assets.",0.00806654911765591,UP,0.0178905089590845,UP,0.0167477087923315,UP,0.004144333931081376,UP,0.015838140104528112,UP,0.012803134273456782,UP,-0.01740698510721231,DOWN,-0.020872938885757857,DOWN,-0.0096206848540789,DOWN,0.0073559919038267176,UP
EVT_101,2024-07-31,Monetary Policy,Federal Reserve / Jerome Powell,The Federal Reserve holds rates steady while Chair Powell opens the door to a rate cut as soon as the September meeting.,0.0007249515519942542,NEUTRAL,-0.0026356237221359206,DOWN,0.010131810040784924,UP,0.001258722325153645,UP,-0.008449542557479645,DOWN,-0.01193111608586669,DOWN,-0.019351525850184004,DOWN,-0.022984300115952157,DOWN,-0.053394997996815796,DOWN,0.35746918601938277,UP
EVT_102,2024-11-07,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve cuts rates by 25 basis points, its second cut of the cycle, days after Donald Trump's election victory.",0.005769485943921089,UP,0.005769485943921089,UP,-0.0158657655105603,DOWN,0.007656086935722524,UP,0.007656086935722524,UP,-0.013792675705964515,DOWN,-0.00741476339172595,DOWN,-0.00741476339172595,DOWN,0.007160625148637246,UP,-0.017253263686007284,DOWN
EVT_103,2024-12-18,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve cuts rates by 25 basis points but signals a slower pace of cuts in 2025, adopting a more hawkish tone.",-0.013892921674058333,DOWN,-0.012473933270395582,DOWN,-0.008850040846672807,DOWN,-0.01132452169921236,DOWN,-0.01688910294442204,DOWN,-0.013847393555712842,DOWN,0.007143684860665621,UP,0.026169755497206407,UP,0.02275751471973859,UP,-0.4083657599302418,DOWN
EVT_104,2016-03-10,Monetary Policy,ECB / Mario Draghi,"The ECB cuts its deposit rate deeper into negative territory, cuts the refi rate to zero, and expands its asset purchase programme.",0.017090344189194393,UP,0.017090344189194393,UP,0.020707497850989565,UP,0.005670407986890233,UP,0.005670407986890233,UP,0.0033869517377270496,UP,-0.003476121578434838,DOWN,-0.003476121578434838,DOWN,-0.004433532686602419,DOWN,-0.08978526160424032,DOWN
EVT_105,2019-09-12,Monetary Policy,ECB / Mario Draghi,"In one of his final major decisions as President, Mario Draghi's ECB cuts the deposit rate and relaunches open-ended quantitative easing.",0.004061228432765623,UP,0.004061228432765623,UP,0.0016313556065973712,UP,-0.0004316146742719091,NEUTRAL,-0.0004316146742719091,NEUTRAL,0.010951393260709793,UP,0.0014338663477261385,UP,0.0014338663477261385,UP,0.003733030734034177,UP,-0.03433817301735544,DOWN
EVT_106,2021-12-16,Monetary Policy,ECB / Christine Lagarde,"The ECB announces it will end its pandemic emergency purchase programme in March 2022, a first step toward withdrawing crisis-era stimulus.",0.0038349515063402,UP,0.0038349515063402,UP,0.003370381239675546,UP,0.004559639298234817,UP,0.004559639298234817,UP,0.0066803650041692185,UP,-0.004152785965181183,DOWN,-0.004152785965181183,DOWN,-0.00013142544957100614,NEUTRAL,0.0474697574240046,UP
EVT_107,2023-02-02,Monetary Policy,ECB / Christine Lagarde,The ECB raises rates by 50 basis points and signals another 50 basis point increase at its next meeting to fight persistent inflation.,-0.009830096693875398,DOWN,-0.009830096693875398,DOWN,-0.02734218895106528,DOWN,-0.013573764934067424,DOWN,-0.013573764934067424,DOWN,-0.02604861410704852,DOWN,0.0009636644037406369,NEUTRAL,0.0009636644037406369,NEUTRAL,0.02126929267133681,UP,-0.02158743432649611,DOWN
EVT_108,2023-05-04,Monetary Policy,ECB / Christine Lagarde,The ECB slows the pace of tightening to a 25 basis point hike as inflation pressures begin to moderate.,-0.004164264686122795,DOWN,-0.004164264686122795,DOWN,-0.007696401119012304,DOWN,0.0011443977921375638,UP,0.0011443977921375638,UP,0.004605818821686304,UP,-0.0027165944698167082,DOWN,-0.0027165944698167082,DOWN,-0.003402445383800008,DOWN,-0.15589433595937743,DOWN
EVT_109,2023-09-14,Monetary Policy,ECB / Christine Lagarde,The ECB raises rates by 25 basis points to a record high and signals that the peak of the tightening cycle has likely been reached.,-0.009082696335297987,DOWN,-0.009082696335297987,DOWN,-0.007592397780323249,DOWN,-0.007044233732153566,DOWN,-0.007044233732153566,DOWN,-0.012942436108583092,DOWN,0.0009225826736127158,NEUTRAL,0.0009225826736127158,NEUTRAL,0.006595322870213619,UP,0.07293726135107188,UP
EVT_110,2023-10-26,Monetary Policy,ECB / Christine Lagarde,"The ECB holds interest rates steady for the first time in over a year, formally ending its aggressive tightening cycle.",-0.000264123396465434,NEUTRAL,-0.000264123396465434,NEUTRAL,0.0018721355623261566,UP,0.0027755862381520354,UP,0.0027755862381520354,UP,0.00648432202752363,UP,0.0017838421863541954,UP,0.0017838421863541954,UP,0.003172816579172527,UP,0.028130586336432287,UP
EVT_111,2024-06-06,Monetary Policy,ECB / Christine Lagarde,"The ECB cuts interest rates for the first time since 2019, moving ahead of the Federal Reserve in beginning its easing cycle.",0.0018284745320394033,UP,0.0018284745320394033,UP,-0.005660451379531816,DOWN,-0.00011516525108132957,NEUTRAL,-0.00011516525108132957,NEUTRAL,0.00011515198957341216,NEUTRAL,-0.0014889301052845045,DOWN,-0.0014889301052845045,DOWN,0.005570346456909132,UP,-0.029034269612359307,DOWN
EVT_112,2024-09-12,Monetary Policy,ECB / Christine Lagarde,The ECB cuts interest rates for a second time in 2024 as inflation continues to ease across the eurozone.,0.006063349541865301,UP,0.006063349541865301,UP,0.009392320486273857,UP,0.007092508712099702,UP,0.007092508712099702,UP,0.012319655249753722,UP,-0.007680753726966889,DOWN,-0.007680753726966889,DOWN,0.0008412925465909573,NEUTRAL,-0.030332402221190383,DOWN
EVT_113,2024-10-17,Monetary Policy,ECB / Christine Lagarde,"The ECB cuts interest rates for a third time, accelerating its pace of easing amid growing concerns over eurozone growth.",-0.003036945137003784,DOWN,-0.003036945137003784,DOWN,-0.007575059399769306,DOWN,0.001963477143966601,UP,0.001963477143966601,UP,-0.005906099786975318,DOWN,0.003497127507842794,UP,0.003497127507842794,UP,0.021122306395667284,UP,-0.058174714892312955,DOWN
EVT_114,2024-12-12,Monetary Policy,ECB / Christine Lagarde,"The ECB cuts interest rates for a fourth time in 2024, continuing its steady easing cycle as inflation nears target.",-0.0031261282522741423,DOWN,-0.0031261282522741423,DOWN,-0.015016566278341347,DOWN,-0.006996944261850604,DOWN,-0.006996944261850604,DOWN,-0.015681109404746388,DOWN,0.002243928726204531,UP,0.002243928726204531,UP,0.015822204572802596,UP,-0.007933662580970936,DOWN
EVT_115,2025-01-30,Monetary Policy,ECB / Christine Lagarde,"The ECB cuts interest rates again, continuing its gradual easing cycle as growth in the eurozone remains sluggish.",-0.0026861791364861222,DOWN,-0.0026861791364861222,DOWN,-0.002342963033186678,DOWN,-0.002523984111517385,DOWN,-0.002523984111517385,DOWN,0.003907360758405204,UP,-0.006939003244346213,DOWN,-0.006939003244346213,DOWN,-0.01666182334017157,DOWN,0.0365705546041249,UP
EVT_116,2025-03-06,Monetary Policy,ECB / Christine Lagarde,The ECB cuts interest rates further while President Lagarde warns that escalating US tariff threats pose a significant risk to the eurozone outlook.,-0.000647444013491739,NEUTRAL,-0.000647444013491739,NEUTRAL,0.008423088063850254,UP,-0.0005128680269935516,NEUTRAL,-0.0005128680269935516,NEUTRAL,0.005597866137624722,UP,-0.005319725244147384,DOWN,-0.005319725244147384,DOWN,-0.004165792966428156,DOWN,-0.062209107098641185,DOWN
EVT_117,2016-08-04,Monetary Policy,BoE / Mark Carney,"The Bank of England cuts interest rates to a record low of 0.25% and expands its asset purchase programme, its first stimulus package since the Brexit referendum.",-0.0015043550709452347,DOWN,-0.0015043550709452347,DOWN,0.0031273738466493,UP,-0.01502718766070171,DOWN,-0.01502718766070171,DOWN,-0.023368712865501063,DOWN,-0.0013627257644518757,DOWN,-0.0013627257644518757,DOWN,-0.002015062169931053,DOWN,-0.0865722750466002,DOWN
EVT_118,2021-12-16,Monetary Policy,BoE / Andrew Bailey,"The Bank of England becomes the first major central bank to raise interest rates since the pandemic began, surprising markets that had expected a hold.",0.0038349515063402,UP,0.0038349515063402,UP,0.003370381239675546,UP,0.004559639298234817,UP,0.004559639298234817,UP,0.0066803650041692185,UP,-0.004152785965181183,DOWN,-0.004152785965181183,DOWN,-0.00013142544957100614,NEUTRAL,0.0474697574240046,UP
EVT_119,2022-09-28,Monetary Policy,BoE / Andrew Bailey,The Bank of England launches emergency bond purchases to calm a collapsing gilt market in the wake of the government's mini-budget.,0.011601697507510717,UP,0.024027423755389,UP,0.03965000447512931,UP,0.010059233554244078,UP,0.04036714288464861,UP,0.0652926402496222,UP,-0.0020270531136921803,DOWN,-0.0017985112326092902,DOWN,-0.006267338710013529,DOWN,0.04661039487098852,UP
EVT_120,2023-08-03,Monetary Policy,BoE / Andrew Bailey,"The Bank of England raises interest rates to 5.25%, a fourteenth consecutive increase, while signalling that the tightening cycle is nearing its peak.",0.000678808663551108,NEUTRAL,0.000678808663551108,NEUTRAL,0.003058075427416377,UP,-0.0003179324817678507,NEUTRAL,-0.0003179324817678507,NEUTRAL,-2.539714076128916e-05,NEUTRAL,-0.005217761835847311,DOWN,-0.005217761835847311,DOWN,0.0026684067193381124,UP,0.07150230060821507,UP
EVT_121,2024-08-01,Monetary Policy,BoE / Andrew Bailey,"The Bank of England cuts interest rates for the first time since the pandemic began, narrowly voting to ease policy as inflation cools.",-0.003360575274130169,DOWN,-0.003360575274130169,DOWN,0.009581627686437607,UP,-0.009708264882633343,DOWN,-0.009708264882633343,DOWN,-0.013532355221097268,DOWN,-0.0036327742657681814,DOWN,-0.0036327742657681814,DOWN,-0.024471663564785587,DOWN,0.22968474456012028,UP
EVT_122,2024-11-07,Monetary Policy,BoE / Andrew Bailey,"The Bank of England cuts interest rates for a second time in 2024, continuing a cautious and gradual easing cycle.",0.005769485943921089,UP,0.005769485943921089,UP,-0.0158657655105603,DOWN,0.007656086935722524,UP,0.007656086935722524,UP,-0.013792675705964515,DOWN,-0.00741476339172595,DOWN,-0.00741476339172595,DOWN,0.007160625148637246,UP,-0.017253263686007284,DOWN
EVT_123,2016-01-29,Monetary Policy,BoJ / Haruhiko Kuroda,"The Bank of Japan adopts a negative interest rate policy for the first time in its history, unsettling markets before the yen rebounds sharply.",,,-0.010206691073721262,DOWN,0.02376173109427248,UP,,,-0.00811032412465341,DOWN,0.01513666964433143,UP,,,0.020061405028423667,UP,-0.01750713098868324,DOWN,-0.010950891867125737,DOWN
EVT_124,2022-09-22,Policy Announce,Japanese Government / Ministry of Finance,"Japan intervenes directly in currency markets to support the yen for the first time since 1998, after USD/JPY breaches the 145 level.",0.0011016046308961233,UP,0.0011016046308961233,UP,-0.012543660568663684,DOWN,0.000731873525587816,NEUTRAL,0.000731873525587816,NEUTRAL,-0.0380221601396234,DOWN,-0.014208361488135179,DOWN,-0.014208361488135179,DOWN,0.000568041298155295,NEUTRAL,0.08981061284051299,UP
EVT_125,2024-03-19,Monetary Policy,BoJ / Kazuo Ueda,"The Bank of Japan ends its negative interest rate policy and yield curve control programme, delivering its first rate hike since 2007.",-0.0009782543487731165,NEUTRAL,-0.0010651688256408474,DOWN,-0.0032894336659390296,DOWN,-0.0006107894040706267,NEUTRAL,-0.0051413594271985195,DOWN,-0.007038826951148557,DOWN,0.012599358914162419,UP,0.016550835270445135,UP,0.01483473345417014,UP,-0.05656264027913959,DOWN
EVT_126,2024-07-31,Monetary Policy,BoJ / Kazuo Ueda,"The Bank of Japan raises interest rates again and signals further tightening ahead, surprising markets already unsettled by a strengthening yen.",0.0007249515519942542,NEUTRAL,-0.0026356237221359206,DOWN,0.010131810040784924,UP,0.001258722325153645,UP,-0.008449542557479645,DOWN,-0.01193111608586669,DOWN,-0.019351525850184004,DOWN,-0.022984300115952157,DOWN,-0.053394997996815796,DOWN,0.35746918601938277,UP
EVT_127,2024-08-05,Geopolitical,Global Financial Markets,Global equity markets suffer one of their sharpest single-day selloffs in years as a rapid unwinding of the yen carry trade triggers a historic crash in Japanese stocks.,0.0036727188635252233,UP,0.0015833103242025473,UP,0.0002727792690251016,NEUTRAL,6.404041614293718e-05,NEUTRAL,-0.00844262749210838,DOWN,-0.0029368380132583955,DOWN,0.0014139469662255812,UP,0.0037022907614616854,UP,0.009965073797580912,UP,-0.4832094015093081,DOWN
EVT_128,2018-10-28,Election,Brazilian Presidential Election,"Jair Bolsonaro wins Brazil's presidential election on a market-friendly, pro-reform platform, boosting Brazilian assets.",0.0018334180682723267,UP,-0.0027724673371270375,DOWN,0.0022325245643728987,UP,0.000500243231975817,NEUTRAL,-0.009064225661199162,DOWN,0.01386935006377898,UP,-0.003941905517534046,DOWN,0.006228922081011299,UP,0.003243491366242866,UP,-0.12928311259783928,DOWN
